"","ARPE19","T53D4","RasV12","MekDD","Aktmyr"
"EIF4EBP1",11.5004720492087,12.0906898641607,12.3388742152228,11.9425733063493,11.7630981259819
"DDHD2",11.1755795267204,11.0888203331362,10.6227263352132,11.2712355791166,11.6191015230449
"PLPP5",9.07905902111332,8.96837152728049,9.64976946724126,9.06902747294561,9.44035134551666
"NSD3",11.2875542537756,11.3988367469032,11.4640377618266,11.4199966739216,11.3967858814409
"LETM2",6.89452126240139,6.9758297472829,7.20090267117698,6.82899323715315,6.70947924423626
"FGFR1",12.1670520018359,12.1622628263046,11.7499236564195,11.8499252376476,11.9387136926543
"TACC1",12.7877137830048,12.6812139931826,12.3463988567264,12.816819225191,13.1827867055641
"PLEKHA2",12.2947813646005,11.9258074023597,11.7387887341069,12.0567774229852,12.7932015444411
"TM2D2",10.2233799901376,10.1849860769362,9.91629161809581,10.1205139514878,10.5061155331943
"ADAM9",14.7273812221029,14.6658861246628,13.8973677487424,14.652467137124,15.1828110796608
"TCIM",3.01560498148071,3.02269029979224,4.82626855521509,3.50505149342763,3.14221103438969
"ZMAT4",2.67977447445366,2.67078433969191,4.06796101936709,2.87279573249792,2.65435960405249
"SFRP1",12.370147658347,11.7154749039635,13.5662105543145,13.141024772927,10.1629388564941
"GOLGA7",10.9763419810428,10.9110876524622,10.6689279375167,10.6981927020698,11.0347295127203
"ANK1",4.65256200285624,4.38296609662465,4.99627602602531,5.17226539163905,4.96476711128632
"AP3M2",9.32064633925349,9.48742216996779,9.95206695024265,9.68793549747365,9.60043778387753
"PLAT",9.38485212693701,8.48139278239118,8.96742840845524,9.95635243253341,7.84988438057056
"IKBKB",10.951859528334,10.8685087326571,10.5923202411951,11.0291382308652,10.3681473789037
"SLC20A2",11.1650313734246,11.5569494873574,10.4584980434276,11.3398876620996,10.5440662629922
"SMIM19",9.67228526158823,9.72526153433989,9.38169867334257,9.80913911760007,9.52383931024776
"THAP1",8.39619651102412,8.38881981618197,8.62875969662607,8.38904334107252,8.24850657389135
"RNF170",9.11515381135121,8.93902329174744,8.82225953216128,8.82711540312094,9.2984170328199
"FNTA",10.5790279048443,10.4694014377954,10.4906205222487,10.5359205131167,10.2938879803154
"HGSNAT",10.9527000203929,10.9140916856678,10.569031865495,10.9893431544093,11.0617217223836
"SPIDR",10.0953169556262,10.1656294421973,10.0766166683722,10.1740039638376,10.2231330418112
"UBE2V2",11.309105906343,11.2421187781622,11.5388683308089,11.389159398954,11.6677900568409
"ST18",1.51807827604638,1.48643497055363,1.77042548293066,1.44952105575496,1.54804734112224
"NPBWR1",8.94013523866441,8.83934365446143,7.55459625186528,9.85670878610937,8.77299954938098
"OPRK1",0.69767020971099,0.68808447986233,0.678274514919927,0.67980476607965,0.922514191479936
"RGS20",8.11713808954054,8.06093929337683,9.78911521601152,9.03579658781121,7.81800113358146
"TCEA1",12.3633675537134,12.6510809305866,13.0760816934165,12.8567173161926,12.921147583639
"LYPLA1",11.5208845306502,11.3330222402976,11.9591657410858,11.7660271605915,11.2511501061005
"MRPL15",10.7422531672526,10.8383889732751,11.2987067108222,11.3246804966746,10.2555410693108
"RP1",5.9364969427527,5.35811914795203,6.50825721303514,6.40359918228765,6.2658196993088
"XKR4",4.68300272465326,4.42476029105323,4.27946934693343,4.509355927606,4.27245051352102
"TGS1",10.2285001686639,10.2705835172659,10.0414060383991,10.2581171655975,9.85750330479039
"LYN",10.6632470148504,10.5716267339624,10.3140383712856,10.4457277119659,10.3603760068382
"RPS20",14.6847650912856,14.8133909170917,15.0270683047729,14.8628607025609,14.5313518141351
"PLAG1",6.68490788852495,6.23091163517135,7.48494215458534,6.83395535282495,5.82112973525736
"CHCHD7",9.24637173938509,9.19317411408399,9.46429901812078,9.13671102404275,9.05811653224504
"PENK",2.90675681387937,2.64381825771189,2.34406055808487,2.3746376440926,2.48403025397557
"IMPAD1",12.3649073632276,12.1154176948424,12.4053744786677,12.3518604981021,12.8499306577872
"FAM110B",8.94459532583604,8.75756324941359,8.31876598262116,8.41382574473074,8.52000417281461
"SDCBP",12.8545571504934,12.9517482871057,12.81016520523,12.9267042927465,13.1153345628495
"TOX",8.88439555557792,9.19478012351224,7.97639991013839,8.80332652181905,9.59116373325967
"CHD7",8.97170064933474,9.11457895339576,8.95937677564523,8.97127425919036,8.68993325639274
"ASPH",14.6522131877748,14.5060145089544,14.2727064472018,14.807210467185,15.5271047040149
"GGH",11.6117306149168,11.743556564868,11.7739646104112,11.498252234622,11.4301966912886
"TTPA",4.62684289702084,4.81445474351778,4.26218194854628,4.40040270304288,4.26334044448483
"YTHDF3",11.8951321426959,11.6639618476217,11.7773422661786,11.7513193432352,11.7671706937087
"CYP7B1",3.41307024372646,3.199231106246,2.74893682078407,2.756814275734,2.92744903923814
"ARMC1",10.9009988786975,10.9429079478632,11.2463014841113,11.0348964231149,11.0461562160883
"MTFR1",9.80608027957486,9.97686436808909,10.1471848419252,9.85934976029245,9.91677612602283
"PDE7A",8.36938581744174,8.48369852789268,9.13114606220605,8.69998430634199,8.95630656300125
"RRS1",9.05295660261773,9.15720446828711,9.91515211666337,9.21213362017168,8.30027257825174
"ADHFE1",4.54921571322549,4.41633573685842,4.33303836466679,4.40292292139924,4.63411620710384
"MYBL1",10.9928068610697,10.9456501350882,11.012343739,11.4617676693021,11.4280353381972
"MCMDC2",8.88307428269374,8.95048596957575,9.2822725631931,8.94055867328645,8.88541898382987
"CSPP1",8.9311990628567,8.89085598091103,9.02981579534734,9.01153459438428,8.60518842654336
"CPA6",1.82302949355989,1.76589769487951,2.00402718031147,1.83165018522261,1.85650575144338
"SULF1",5.87942962692105,5.82135571892598,4.7257296560242,5.08419946159538,5.43594631781728
"SLCO5A1",1.83438455648154,1.79770243446759,1.79355456557441,1.68711670171239,1.78684672092473
"TRAM1",13.7105992156593,13.4444358496321,12.970961013848,13.3456689346989,13.6401896361944
"XKR9",4.59073317124394,4.51004835950489,4.38227873876145,4.30272642376421,4.91936625486303
"MSC",9.26475031336006,9.66370859330474,9.42090403724793,9.11036052672276,10.2287550941984
"TRPA1",8.49926290493126,8.77384263292967,8.88101676925442,8.3400004313466,9.63141715831329
"KCNB2",1.99367475687345,2.17043776379736,1.73744232888524,1.78408715170101,1.74001095613101
"TERF1",9.87629970121017,9.95823501031032,10.0396937394324,10.1114390731432,10.0908021449443
"RPL7",15.3077308270095,15.3562637137716,15.3419577377147,15.3978609704021,14.9678565897011
"RDH10",12.4047452457653,11.5574766544565,10.3942842895499,10.9751026322456,11.5140185757905
"STAU2",11.4043293630609,11.0855049203754,10.9396143415888,10.9909049089955,11.1523783627539
"UBE2W",9.55518353739416,9.31216602804586,9.76920806085351,9.53385299738793,9.51878105434068
"ELOC",11.1421275931098,11.0858696208494,11.3848539291783,11.0598177388311,11.127649234083
"TMEM70",9.43912190124532,9.59260355972012,10.0083789148074,9.70141771577258,9.42423654015811
"JPH1",9.61826507408882,9.6902678138101,8.60816240800021,8.70282782484222,8.6137675256862
"PI15",1.5091561493823,1.49977680184237,1.52237983952098,1.50934107034198,2.0012741204385
"CRISPLD1",8.0165022253255,8.32995500780562,7.53270430914388,8.03915306440863,8.13305163181199
"ZFHX4",9.56278791607619,9.33737869527318,8.91459496028012,9.44529413899603,9.58465549835014
"PEX2",10.8016887388238,10.719189867878,10.3318881740665,10.7465081982361,11.0355051462139
"PKIA",7.5391560285774,7.59806195795724,7.93212368463213,7.7996237815452,7.97474013592166
"ZC2HC1A",8.44357801502665,8.57064816536577,8.80234256547218,8.81587271848257,8.70320113010922
"IL7",4.79415395241864,4.82054549692611,5.28318857858581,5.04376413799175,4.44567798895029
"HEY1",5.34147390558543,5.70092038791626,6.70215765214016,6.00800975802977,6.23685135272073
"TPD52",11.2228363797464,11.0346945466169,11.0841120293757,11.0815155445918,11.5852242239726
"ZNF704",1.70486269422771,1.63157011046309,1.7851260882989,1.65426470580161,1.58750170173841
"PAG1",8.33416330537711,8.22702002972192,8.59215526308106,8.41760270959805,9.58717412542339
"FABP5",9.93148516188227,9.96477902797493,10.8309046019847,9.82262673914278,9.63060552419777
"FABP4",1.3474308792664,1.33405561578985,1.72096251063812,1.34781359684436,1.34919910455352
"IMPA1",10.1211328665875,10.0349196813818,10.3151775802574,10.3118452235731,10.1280617454485
"ZFAND1",9.87337068472653,10.0099780001969,10.6792354624119,10.3478216156182,9.74786443889626
"CHMP4C",8.80261008373788,8.62106807858766,8.78914578049246,8.76083393220619,8.50523236835454
"SNX16",8.4363876327057,8.39308791211884,8.89801776867554,8.73997934186884,8.59179823705512
"LRRCC1",8.47540431522455,8.82270014849948,9.08132848857943,9.16594359447804,8.8006569372452
"E2F5",8.39030668783334,8.37461420374493,9.01029244341247,8.6641385788107,8.1300673246597
"CA13",8.07244367215127,8.10474791028367,8.11248636149144,8.10226023849964,7.65736411915129
"CA2",5.01360234446449,5.39543780366909,5.87688239971068,5.3191324338966,4.56414466084312
"ATP6V0D2",2.44621505585245,2.42576107638476,3.53561692510481,2.51681242701896,2.51258838666747
"WWP1",10.3227262593945,10.2437471327722,10.5988079744523,10.3662556670526,10.6039890054271
"RMDN1",10.2945938259849,10.2830545325962,10.5476989138988,10.3585216556721,10.2207150295922
"CPNE3",12.2012345609825,11.918641933962,12.4759841724189,12.3835189893199,12.1174917086809
"MMP16",8.36814586983741,8.2881662204068,9.39561313002113,8.86769823933199,9.0932547391419
"RIPK2",10.2547654762865,10.1246437753154,10.9730976650528,10.2184385853761,9.66761295084676
"OSGIN2",10.0726657354423,10.0757318363728,10.5673249705495,10.0667478843689,10.3586610458709
"NBN",10.6883504877614,10.8072006944035,11.1146340240003,10.8929825158277,10.7229154213796
"C8orf88",8.70917487608484,8.92254640553582,8.66031663703786,8.68894129322756,8.7729605328396
"PIP4P2",9.0042370306056,9.1318084536724,10.1176460640871,9.53840938083156,9.79473119030335
"OTUD6B",9.57080070516579,9.71626962073412,9.95656907564327,9.75613591453028,9.64977904394495
"LRRC69",2.92167885805595,2.88353662774492,3.09490921924246,2.96632799885245,2.91281756858102
"SLC26A7",2.95676310076192,2.92343365863062,3.06329653147492,2.94745307975247,3.21079298059947
"TRIQK",10.2204467107076,10.0912376488829,10.0787585738206,9.99885072672382,10.4543210644329
"FAM92A",9.20573596969983,9.22179184702914,9.82106379494363,9.71891559092918,9.21956780715537
"PDP1",11.2134855803328,11.150122519498,11.615150143262,11.577857223415,10.7328474086452
"CDH17",7.65953329619828,7.44186306396757,6.60180742143319,7.22332930091595,7.97622009722086
"GEM",10.4597815860073,10.4312757245564,11.0963915172303,10.514688141294,10.8646209802867
"RAD54B",6.44964997350238,6.56676911415425,6.96928430536,6.76585282915722,6.4616553762196
"FSBP",7.72213496505571,7.61539846161439,7.30913685660139,7.88703808435172,8.20345630944565
"ESRP1",2.27261668478569,2.17427770677577,2.17903660912457,2.1292520656338,2.57267709552208
"CCNE2",8.07245153918721,8.51060016585278,8.45753440843816,8.83683134024815,8.00045024942421
"NDUFAF6",8.44375107784545,8.45418015179506,8.72020028631268,8.62894760593352,8.35777102820837
"TP53INP1",10.2294881838428,9.29063149701959,9.21758969448396,9.37435797947406,9.83613231727473
"C8orf37",7.46296246700184,7.53765273183676,7.51037325364892,7.36812345484888,7.84920719669103
"GDF6",4.03496790157761,4.69564644600375,3.62050876590501,3.86438674614527,5.16405419400525
"MTERF3",8.48323023612312,8.63130794952601,9.27175190464597,8.7844054326828,8.55065077515156
"PTDSS1",11.3192339426649,11.2972385554082,11.854499766959,11.4695556818179,11.2893769591412
"SDC2",11.9448007681833,12.1215763176231,10.174601240801,11.8937239030384,12.6110009793631
"CPQ",9.7352142350269,9.75006802744241,8.90041671848298,9.62407323689302,10.0717141762296
"TSPYL5",4.83149705316525,4.88806834360915,3.59480904982019,3.60348746591553,3.71389897193422
"LAPTM4B",12.5536735009784,12.3632235573635,12.215576858656,12.2199331884356,12.426021697852
"MATN2",14.0482507374501,14.0687333653594,11.8243589845983,13.7404510799943,13.6848149398611
"RPL30",13.8843385983394,14.0047857638828,14.2714542746474,14.0517848722323,13.797640863343
"ERICH5",8.00215002886572,7.82307274714368,5.47409463318648,7.79309537712678,7.51165704575643
"NIPAL2",9.23233819165882,8.81550801860664,8.53357145214906,8.83130044582872,9.34479423629153
"STK3",9.23973322053395,9.33253489272636,9.71310845809179,9.43302199933245,9.59480749420031
"FBXO43",6.55747634175188,6.94510822544839,7.24938418911912,7.11518616641792,6.95069311319077
"RNF19A",10.3956246168927,10.250887589092,10.1460122813295,10.3041113232458,10.4530596629091
"PABPC1",16.1533338765164,16.0427001005382,16.0345252489469,15.9396808799907,15.574175951443
"YWHAZ",15.3846772868671,15.2186152690167,15.0742653146822,15.1833553232795,15.4462044606355
"ZNF706",11.4811918392512,11.4712561630739,11.2645441791545,11.3164985393665,11.3710540401245
"RRM2B",12.3765826396621,11.4664165565259,12.0612958438027,11.4615713767576,12.0511994229056
"UBR5",12.1548765066532,11.9325150518291,11.9778465213599,12.0053933221491,12.069128654531
"KLF10",11.0111869528567,10.8226395760286,10.9682852055934,10.4617249022156,10.976355417539
"BAALC",1.89707162803902,1.87791819566831,1.8544696672306,1.85509182418901,2.06555112924912
"FZD6",11.565508463449,11.658310530102,11.2338322130608,11.7728406876817,11.9356113413656
"CTHRC1",4.15744491174166,4.31584562445328,4.17834852165264,4.4077059265558,4.65718151106814
"DCAF13",10.5647650468009,10.5549115117339,10.9916800776903,10.6595478974051,10.4144309415856
"RIMS2",6.84942440654908,6.98992733958913,6.93194358514118,7.24490892083225,6.77104277013311
"LRP12",10.6933925546528,10.6932740129976,10.7230603486995,10.9655736799215,11.2958264500134
"ZFPM2",3.86280387434393,3.98624445186439,3.90246864508921,3.75236194791138,4.70312112761116
"OXR1",10.300695934678,10.479942969977,10.3282409494048,10.5127701657152,10.7350009854689
"ANGPT1",3.92983465841051,3.87017677578235,4.11173846083452,4.19799484975033,3.83034383666961
"EIF3E",13.5486729800962,13.4821408441094,13.7898716782054,13.5703408100886,13.1410821000354
"EMC2",9.9413787012098,9.91779604688338,10.1440028054647,10.0042684117828,10.0315062167255
"TMEM74",2.50272829686036,2.62574498240177,3.02802747510442,2.56900141451557,2.50242848321413
"NUDCD1",10.3050348853629,10.3870760620138,10.6797386962003,10.5688804069438,9.91562160503917
"EBAG9",8.92635156067802,9.0481999953711,9.03184497149332,8.80587033314491,8.96936922591561
"SYBU",7.1709071926373,7.53017490974452,6.87734172011042,6.03379532583148,7.31452519125127
"KCNV1",0.689897185290291,0.718249231664863,0.916254975293226,0.681184947636894,0.69359634354868
"CSMD3",4.51510014191355,3.83792825156671,4.58919231036238,4.02830644272673,3.99033428358082
"TRPS1",8.30420798860213,8.33980364322383,8.96516378161117,8.5948337181837,8.79873298579215
"EIF3H",12.7646587895473,12.6823125272712,12.998665447974,12.6798149323116,12.606424129772
"UTP23",8.72388630984134,8.69411851553894,9.04316771637654,8.8566328286958,8.5401742117303
"RAD21",12.8069731239999,13.0053337009048,13.3522847622078,13.213491018489,12.925584243556
"MED30",7.16075536524224,7.54775381061327,7.78888940687191,7.77341976846003,7.39012258108319
"EXT1",13.9181699209026,13.8957676729896,13.0432785243815,13.6640161780278,13.382426656859
"SAMD12",10.1587690500513,9.82366631430355,9.22145750807692,9.06714569843798,9.36750101221988
"TNFRSF11B",5.11593497799021,4.83551653236329,4.40294242086578,4.21353875941807,4.63390275079895
"MAL2",11.3294853699292,11.3307359930983,9.50752255378373,10.2610643829279,11.0527820365094
"ENPP2",12.5712722130587,12.3341691027556,11.1567744966073,10.5784228714778,13.3795641722587
"DSCC1",7.33577512876101,7.95282074108446,8.26283457758365,8.03842057501603,7.79786472503253
"COL14A1",0.912173846414469,0.896065002724048,0.998415523579363,0.88485872715054,1.06138096578814
"MRPL13",9.98797988359387,9.97441367344466,10.3825472142555,10.0492026443623,10.0241405980735
"MTBP",7.78095952774915,8.06979368485485,8.61254254300768,8.23012631354528,7.95209394667169
"SNTB1",9.49147957680399,9.70519935877207,10.4859538353927,10.3937632687099,10.0958181627911
"ZHX2",9.19987297486444,9.26121647668567,8.97110708996872,9.13523454592649,8.67392768830594
"DERL1",10.9076644659346,10.8453412900439,11.1207638951862,10.8164636732757,11.2845917114782
"TBC1D31",8.69669555000032,8.96658519117799,9.39043287763801,8.93634211404976,9.16089673641052
"FAM83A",4.21592688172739,3.9293355513957,3.84990283693419,3.60889156997081,4.00674815134682
"ZHX1",10.7048591983181,10.635352248758,10.3848540509285,10.4075008663575,11.24699793324
"WDYHV1",8.6098875839912,8.79002896665565,9.11519758269568,8.79962784631861,8.73277154476476
"FBXO32",13.8348242060417,13.297944836856,11.6178006822886,12.5705766341392,13.5120611454936
"KLHL38",2.96352096559737,3.04575090335803,2.77647180879142,2.81283982820576,3.11967672745376
"ANXA13",2.09803556056282,2.02198541239212,1.97872648802498,2.01501765572662,2.31494948647802
"FER1L6",1.45700566708236,1.47595084567683,1.74000973716577,1.53627552994761,1.4554034981276
"TMEM65",9.81179759344336,10.0077179985482,9.45314255387391,9.99661997758099,10.3514876735639
"TATDN1",9.40208963432489,9.4410424958312,9.8776978351061,9.56187633872307,9.087252613364
"MTSS1",5.70971456177355,5.23089427279155,7.80612562082295,5.83003702924436,4.86858851588274
"ZNF572",5.45989720732005,5.42763406884206,5.0009130842132,5.4070712862125,5.00151982789099
"SQLE",11.8339746005315,11.9734480859535,11.6780551190824,11.3908568700028,11.7555241705794
"WASHC5",11.1350352186559,11.0871028494544,11.0385311425555,10.5539248199971,10.921050462976
"NSMCE2",9.74888650962817,9.81530368414631,10.0315202781943,9.90894161133595,9.66773212471107
"TRIB1",9.27496222372081,8.68375452326364,9.9936127444098,8.97822495519288,8.73722089896881
"LRATD2",13.9910717382213,13.75396017607,12.2055318201168,13.2670762108363,12.9895111777368
"MYC",12.424979751041,12.5791048392846,12.1548957505057,12.2294983625632,11.5496370621233
"ASAP1",12.2940994712257,12.0286367877621,11.8848086658081,12.0188889857587,12.2044233571814
"ADCY8",1.46755680722594,1.51464240876969,1.5209228816342,1.40713780161065,1.39565086162214
"KCNQ3",8.62728566439261,8.07097343221106,9.12955157662544,8.76826004125772,7.7146656454631
"LRRC6",6.0952201356586,5.97345725736621,5.51337569177243,5.37909966802804,5.78791325969664
"TMEM71",6.3155527339623,6.26076068369742,7.77456662149328,7.31653188887592,5.8794783428924
"NDRG1",12.8222570309298,12.3352754431026,13.5646365375911,12.9842888322017,13.8060668317122
"ST3GAL1",9.99449752639453,10.1720770194301,11.4301345641445,10.2822433699078,10.6684282073281
"KHDRBS3",10.5841064736918,10.7274229571475,10.9428748688457,10.5450137999339,9.51758696339483
"COL22A1",0.919679284708845,0.937041218437444,1.13046278096958,0.931197555080661,0.918858467838254
"CHRAC1",9.99055344316108,10.1887082298344,10.1028537695834,10.2179038855106,9.68807460874386
"AGO2",10.9857169015135,10.9697443346244,10.9307723796158,11.0624401924364,10.6986978880022
"PTK2",12.2833259690196,12.2323978117184,12.8782564976612,12.3122289651536,12.1540043661882
"DENND3",9.47237686532565,9.41818143799029,8.31651992794774,8.95532739458526,9.47995156924821
"SLC45A4",7.59263456893337,7.49833069473409,7.50650420973701,7.26351296414608,7.73654726339702
"PTP4A3",6.64088011359744,6.71847611614317,5.6116603959335,6.44585068532676,6.71355796584728
"TSNARE1",8.14823222738583,8.42378638354766,8.23029312244485,8.43952584602393,7.91130611132922
"ADGRB1",1.26974185924156,1.12604251317497,1.07838407121447,1.07241568384049,1.10627377156882
"ARC",4.26234696412286,4.17502796667391,4.11168451012336,3.81431032662359,4.71232986041347
"JRK",9.65293272219813,9.79371530305864,9.29181877182269,9.54666800158706,9.49765184145357
"THEM6",9.39627151106222,9.78265176175277,9.39929968555645,9.63265532722063,9.20518417724332
"LYNX1",9.76870357096839,9.26572286731241,9.63053103664844,9.85023995873439,9.26090878801321
"LY6E",10.599027366459,10.5294841311525,10.1970040318315,10.038660900303,9.86152995785613
"ZFP41",7.86414293297318,7.93211878547023,7.8070750695257,7.80093339973345,7.46379874373254
"GLI4",7.21458777429404,6.95882129226003,7.09535590025953,6.82060131052956,7.15598305476371
"ZNF696",8.30493986239103,8.35851135276106,8.5403677967436,8.40888035963419,8.03272538010409
"TOP1MT",9.03215741885589,9.06689435635853,9.23573279031358,9.10408756793121,8.51585207537835
"RHPN1",7.83413784712138,7.82455216878644,7.3045671968559,7.06882065402338,7.701868433146
"MAFA",4.08112787024583,4.14326501933196,3.88774015620317,4.16558302289094,4.58297740092401
"ZC3H3",9.31061524369839,9.41371377112621,9.4303767690355,9.17000203013113,9.47572611409854
"GSDMD",10.1258948121524,10.3915161956769,10.119172132666,10.4308215754432,10.0918055061111
"NAPRT",9.53783221332809,9.90125162633634,9.91655352357653,9.8581132281627,9.36626472954819
"EEF1D",13.3248884827832,13.4283833444631,13.4434104603324,13.4201280607732,13.1017792954327
"TIGD5",8.62205169488785,8.86049462377242,8.96253122879878,9.08037446741799,8.46316854550167
"PYCR3",9.06081492667142,9.25957797992837,9.42630473674915,9.09233684408668,9.03439272137616
"ZNF623",9.69701104772464,9.69005204248363,9.94670613063833,9.78812889691961,9.56220161797676
"ZNF707",7.82447163776878,7.91208549185301,7.98142097127655,7.91965389342021,7.69463990782328
"FAM83H",11.3770416302794,11.2437994447142,10.4850858050649,10.9315476166055,10.8356407151802
"IQANK1",4.61775606260466,4.5652524875995,4.10582399050648,4.22838063247397,4.3157678503482
"PUF60",11.6042561988792,11.7612478132913,11.7991635995618,11.7890145917025,11.5284949583251
"NRBP2",10.6066809775533,10.4703521131821,10.04938512768,10.4893732586375,10.6387390106902
"EPPK1",6.85668433899903,7.25559697693869,5.08226498995123,6.53559892046326,6.56307734068691
"PARP10",9.41522983107241,9.48261965709884,9.03443831993,9.40345561417954,9.41890281184139
"GRINA",12.5463916024587,12.3674110592721,12.4476041554965,12.037373254188,12.3857861928721
"OPLAH",9.78980057899078,9.91164067103366,9.30216992405364,9.92348984244521,9.40705251624627
"EXOSC4",8.77170492483344,8.92617374054934,9.19324901962603,8.91311863812092,8.21176579599873
"GPAA1",12.1814218517928,12.2512878604921,12.5104659580402,12.1267488149624,12.2116998476101
"CYC1",11.6562262696335,11.8328166224232,12.2375735062071,11.7586998434946,11.5765305947013
"MAF1",11.8317047140053,11.976934396505,12.0121070977021,11.9936688972742,11.4924704716786
"HGH1",9.59035458640709,9.82375602083527,9.84760483795784,9.68047054729326,9.41320656605411
"BOP1",10.6033194416936,10.8447389503184,10.8441710638355,10.8032413355883,10.1056817785036
"SCX",8.06790633863311,8.08766289405893,7.26654746839871,7.89999290666789,8.35967541711285
"HSF1",10.9160809365944,10.9960781047717,11.1877670547561,10.8799545941583,10.6771199965886
"SLC52A2",10.0167092474861,10.1111340781529,10.489571149474,10.0394262620638,10.007346947931
"FBXL6",8.42337751850679,8.70482906816865,8.72311655773588,8.69410654799659,8.13809729982666
"ADCK5",7.79072492692245,8.06457268245237,8.11265655884675,8.05746709768191,7.61548180909996
"CPSF1",11.1407000669901,11.2949618570118,11.2660094570944,11.2015350277176,10.9039318683374
"SLC39A4",8.76795328859592,8.63533283569713,8.78547833041644,8.31439768336048,8.33883332386274
"TONSL",9.51305410625952,9.97396763400082,10.1365754182423,9.95072132277006,9.50370629333774
"PPP1R16A",10.9125251805206,10.7607304498563,10.6191445560744,10.826688794785,11.007296669612
"GPT",4.38737396060934,4.30505051536077,4.12461834033834,4.29511126570326,4.58298926513734
"MFSD3",9.66606443073688,9.81602782768447,9.98176806136006,9.76073970622926,9.54121975812117
"RECQL4",10.0486570285137,10.6171543626915,10.8400520799656,10.7735604947887,10.0865192754986
"LRRC14",9.40457355872803,9.4713925060938,9.51757882826023,9.51192842899682,9.30010762290251
"C8orf82",9.9043911826768,9.9127472181748,9.84771210927125,9.77581578165793,9.4213052255627
"ARHGAP39",7.88342117344953,7.9650577878769,8.04120377688119,8.11806258207732,7.50067208767256
"ZNF34",6.32567973890928,6.58254079493806,6.70819534935949,6.68972434625277,6.46235852598365
"RPL8",15.6167182395999,15.7380740433543,15.8027921545469,15.6978986161256,15.245997270238
"ZNF7",8.87221043174088,8.83544004405507,9.07712931614439,8.78667756615189,8.72728578229311
"COMMD5",9.15192629510174,9.3548136183584,9.27259913737453,9.21554460416547,9.02157362390871
"WASHC1",7.52586489527163,7.37067255329408,7.39015247842495,7.25180224727062,7.13282679538657
"DOCK8",9.18038563923703,9.20759034074861,7.86329544855894,8.67168932351043,9.09225366438056
"KANK1",11.5398471336853,11.5012755686737,10.8759280761307,11.3336050596741,11.8034898760532
"DMRT2",2.15425032315893,1.96120819424724,1.77773511439617,1.79214280262415,1.81487421978785
"SMARCA2",11.6639984860545,11.8218611453686,11.5507175286552,11.9108152731787,11.8357547022821
"VLDLR",11.6134739342938,11.5626709557582,11.192716935614,11.7247349269684,12.6988082816142
"PUM3",10.4489796489974,10.6441512916499,10.7271282675629,10.5851088525349,10.1304866651938
"GLIS3",10.6927773148003,10.5692473859325,9.97029972902824,10.4155050710386,10.3020251538737
"SLC1A1",9.65377060630418,8.54305065857379,8.68079733792626,8.98711840107737,9.48219519941611
"SPATA6L",3.91512824650065,3.85776727147055,3.70292760861927,3.48219756993326,3.62502909992543
"PLPP6",8.7282034739292,8.52076514253341,8.18070798633604,8.21527583409619,8.21573204791176
"CDC37L1",8.64536064839488,8.64526613645178,8.43956261734175,8.66347107918318,8.90746605305901
"AK3",12.5513015936463,12.1868916231714,12.3042608729148,12.3121033937488,12.2092644788143
"RCL1",8.78331865001315,8.87633007951578,9.22248184667719,8.79665096421359,8.35247276409716
"JAK2",8.17797452399477,8.3639780008207,8.76841066091132,8.66895465490909,8.59845114852487
"RLN2",4.7367899560693,4.83813784868632,4.32810527877296,4.79669009307503,4.54494890690512
"PLGRKT",8.92170986930077,9.18983142982051,10.1739406222253,9.56878379075864,9.11065471764202
"CD274",8.64630129450936,9.14036785478425,9.61376974630907,9.64578360501116,8.21690887431006
"PDCD1LG2",9.07741040976818,8.95839954811826,9.32508645217423,9.14949489084256,8.42918162843609
"RIC1",10.8938254730428,10.7698942346,10.2311455465791,10.55726597695,11.0374134002323
"ERMP1",11.0408401699692,10.9468681095502,10.9581666454857,11.1574151191862,11.8361160310493
"KIAA2026",9.91935908189615,9.7699715893767,10.1255357390423,10.0562119090877,10.0865884148924
"RANBP6",10.156607786911,9.96127351549803,10.20136231538,10.10739161779,10.082771288781
"IL33",6.50879021832864,5.50132343343131,12.2329876299095,9.19371905677971,6.17383778149165
"UHRF2",10.4091210578784,10.5403547787234,10.9514350882699,10.9980944885094,10.5619330254154
"GLDC",8.67408623475314,8.64289708951281,9.30868043529902,9.02753513234474,7.82547062828992
"KDM4C",10.0985320993237,9.81385636912845,9.97668994956774,9.98075881619307,10.3402180415379
"DMAC1",10.5518077697189,10.6110237092939,10.7913690455821,10.4945062997778,10.207172771682
"PTPRD",6.94110977323301,6.22483974965721,5.93232469037289,5.44735474232041,7.07042649101021
"TYRP1",5.63281217943049,5.73251693892022,5.46133195541307,5.74748598614598,6.66516897291342
"LURAP1L",8.46007719945447,9.1419467162869,9.62490625719182,8.80576366529211,8.93720346593773
"MPDZ",11.4005376726693,11.440719409605,11.0335263195224,11.4283517702103,11.4122581478605
"NFIB",11.4351287741364,11.4966224536778,10.7419067000405,11.5618046296415,11.5487311928724
"ZDHHC21",9.66350982539646,9.43639299235039,9.7784241764231,9.6742075760916,9.58591457112876
"SNAPC3",10.7151522320531,10.4257464443886,10.5565721422529,10.5928108715021,11.1344045841276
"PSIP1",12.1808372495683,12.5030961222827,12.6020511712031,12.6297041110557,12.5377743413045
"C9orf92",1.68702976669903,1.64803320004975,1.53915266408451,1.57922016009032,1.70164526774538
