"","x"
"LMNTD2",3
"RASSF7",3
"DEAF1",3
"EPS8L2",3
"TMEM80",3
"BRSK2",3
"KRTAP5-2",3
"CDKN1C",3
"OSBPL5",3
"TRIM68",3
"APBB1",3
"STK33",3
"DENND2B",3
"CTR9",3
"GALNT18",3
"PARVA",3
"SPON1",3
"RRAS2",3
"PLEKHA7",3
"PIK3C2A",3
"NCR3LG1",3
"KCNJ11",3
"IGSF22",3
"FIBIN",3
"BDNF",3
"IMMP1L",3
"TRIM44",3
"C11orf96",3
"ACCS",3
"PRDM11",3
"CREB3L1",3
"NR1H3",3
"RTN4RL2",3
"SERPING1",3
"CTNND1",3
"DTX4",3
"STX3",3
"TMEM109",3
"PLAAT3",3
"C11orf95",3
"GPR137",3
"MAP3K11",3
"SIPA1",3
"EFEMP2",3
"CCDC85B",3
"CST6",3
"GAL3ST3",3
"PACS1",3
"CTSF",3
"SPTBN2",3
"C11orf80",3
"GAL",3
"PPFIA1",3
"SHANK2",3
"NUMA1",3
"MYO7A",3
"AAMDC",3
"GAB2",3
"FAM181B",3
"RAB30",3
"ME3",3
"DEUP1",3
"VSTM5",3
"AMOTL1",3
"RDX",3
"LAYN",3
"SIK2",3
"ALG9",3
"DIXDC1",3
"IL18",3
"TTC12",3
"USP28",3
"CADM1",3
"TAGLN",3
"HINFP",3
"MCAM",3
"THY1",3
"TBCEL",3
"VWA5A",3
"TMEM45B",3
"ZBTB44",3
"ADAMTS8",3
"ZMYND11",3
"PRR26",3
"LARP4B",3
"PFKP",3
"KLF6",3
"GDI2",3
"RBM17",3
"USP6NL",3
"ECHDC3",3
"OPTN",3
"SEPHS1",3
"ACBD7",3
"NMT2",3
"FAM171A1",3
"TRDMT1",3
"SKIDA1",3
"MLLT10",3
"PRTFDC1",3
"APBB1IP",3
"ABI1",3
"ANKRD26",3
"WAC",3
"SVIL",3
"MAP3K8",3
"PARD3",3
"CCNY",3
"BICC1",3
"RHOBTB1",3
"ARID5B",3
"FAM241B",3
"MACROH2A2",3
"PALD1",3
"SGPL1",3
"VSIR",3
"C10orf55",3
"VCL",3
"PLAC9",3
"SLC16A12",3
"ANKRD1",3
"PDLIM1",3
"PIK3AP1",3
"HOGA1",3
"LOXL4",3
"CNNM1",3
"CALHM2",3
"ACSL5",3
"AFAP1L2",3
"ABLIM1",3
"GFRA1",3
"NANOS1",3
"DPYSL4",3
"WNT5B",3
"ACRBP",3
"ING4",3
"PTMS",3
"LRP6",3
"DUSP16",3
"CDKN1B",3
"APOLD1",3
"PLBD1",3
"GUCY2C",3
"SOX5",3
"FAR2",3
"FGD4",3
"PKP2",3
"SYT10",3
"PRICKLE1",3
"ADAMTS20",3
"ANO6",3
"TUBA1A",3
"C1QL4",3
"ASIC1",3
"METTL7A",3
"POU6F1",3
"SCN8A",3
"ACVR1B",3
"KRT80",3
"TNS2",3
"IGFBP6",3
"MMP19",3
"PMEL",3
"RBMS2",3
"STAC3",3
"CTDSP2",3
"LRIG3",3
"GRIP1",3
"PTPRB",3
"TRHDE",3
"ATXN7L3B",3
"PAWR",3
"METTL25",3
"LRRIQ1",3
"TMTC3",3
"SOCS2",3
"PLXNC1",3
"USP44",3
"NTN4",3
"DRAM1",3
"NT5DC3",3
"APPL2",3
"CRY1",3
"CORO1C",3
"USP30",3
"TRPV4",3
"ALDH2",3
"CFAP73",3
"RITA1",3
"IQCD",3
"SIRT4",3
"P2RX7",3
"P2RX4",3
"CAMKK2",3
"C12orf65",3
"TCTN2",3
"DNAH10",3
"CCDC92",3
"ZNF664",3
"SLC15A4",3
"STX2",3
"PXMP2",3
"LATS2",3
"ATP8A2",3
"PAN3",3
"KATNAL1",3
"N4BP2L1",3
"STARD13",3
"SUCLA2",3
"TRIM13",3
"FAM124A",3
"SUGT1",3
"KLF5",3
"SLITRK5",3
"GPC5",3
"ABCC4",3
"MBNL2",3
"CLYBL",3
"RAB20",3
"PCID2",3
"TMCO3",3
"GAS6",3
"TTC5",3
"NDRG2",3
"ARHGEF40",3
"ZNF219",3
"ABHD4",3
"AJUBA",3
"CDH24",3
"AP1G2",3
"EMC9",3
"NFATC4",3
"NYNRIN",3
"KHNYN",3
"EAPP",3
"FOXA1",3
"GEMIN2",3
"FBXO33",3
"ATL1",3
"SAV1",3
"FRMD6",3
"TXNDC16",3
"BMP4",3
"LGALS3",3
"FBXO34",3
"ATG14",3
"ACTR10",3
"DACT1",3
"PCNX4",3
"RHOJ",3
"SYNE2",3
"AKAP5",3
"RAB15",3
"SYNJ2BP",3
"TTC9",3
"DCAF4",3
"ZFYVE1",3
"ACOT2",3
"ACOT4",3
"ABCD4",3
"ISCA2",3
"JDP2",3
"FLVCR2",3
"GSTZ1",3
"TMED8",3
"SAMD15",3
"SPTLC2",3
"NRXN3",3
"FOXN3",3
"CCDC88C",3
"MOAP1",3
"IFI27",3
"C14orf132",3
"CCDC85C",3
"BEGAIN",3
"ZFYVE21",3
"INF2",3
"PACS2",3
"CYFIP1",3
"UBE3A",3
"APBA2",3
"TJP1",3
"CHRFAM7A",3
"GOLGA8R",3
"GOLGA8H",3
"ARHGAP11B",3
"MTMR10",3
"KLF13",3
"CHRNA7",3
"GOLGA8O",3
"GOLGA8N",3
"FMN1",3
"RASGRP1",3
"THBS1",3
"SPINT1",3
"RTF1",3
"JMJD7-PLA2G4B",3
"GANC",3
"ZNF106",3
"SNAP23",3
"STARD9",3
"TMEM62",3
"CCNDBP1",3
"ZSCAN29",3
"FRMD5",3
"CTDSPL2",3
"SHF",3
"SLC30A4",3
"BLOC1S6",3
"TMOD3",3
"MYO5C",3
"PYGO1",3
"MYO1E",3
"TLN2",3
"TPM1",3
"LACTB",3
"HERC1",3
"DAPK2",3
"SNX1",3
"RBPMS2",3
"ANKDD1A",3
"UBAP1L",3
"IGDCC4",3
"SMAD3",3
"LRRC49",3
"LOXL1",3
"SCAMP5",3
"NEIL1",3
"SNX33",3
"ETFA",3
"SCAPER",3
"PEAK1",3
"TBC1D2B",3
"ARNT2",3
"ZSCAN2",3
"ISG20",3
"KIF7",3
"ARPIN",3
"IGF1R",3
"ADAMTS17",3
"LUC7L",3
"ARHGDIG",3
"PDIA2",3
"IFT140",3
"JPT2",3
"MEIOB",3
"PKD1",3
"CASKIN1",3
"ABCA3",3
"NTN3",3
"PRSS27",3
"PRSS33",3
"HCFC1R1",3
"IL32",3
"CLUAP1",3
"CREBBP",3
"GLIS2",3
"CORO7",3
"ANKS3",3
"PPL",3
"SEC14L5",3
"CARHSP1",3
"EMP2",3
"SNN",3
"ABCC1",3
"ABCC6",3
"GPRC5B",3
"EEF2K",3
"CDR2",3
"ARHGAP17",3
"SULT1A2",3
"MAZ",3
"YPEL3",3
"BCL7C",3
"CTF1",3
"STX1B",3
"ADCY7",3
"AMFR",3
"CPNE2",3
"CCDC102A",3
"NDRG4",3
"CDH11",3
"BEAN1",3
"CMTM4",3
"KCTD19",3
"TSNAXIP1",3
"ESRP2",3
"ATXN1L",3
"ZNF821",3
"ZFHX3",3
"CFDP1",3
"HSD17B2",3
"MLYCD",3
"MBTPS1",3
"CRISPLD2",3
"ZDHHC7",3
"CYBA",3
"SPIRE2",3
"GAS8",3
"RPH3AL",3
"C17orf97",3
"RFLNB",3
"TLCD3A",3
"MYO1C",3
"INPP5K",3
"WDR81",3
"SERPINF1",3
"SGSM2",3
"SPNS3",3
"SPNS2",3
"INCA1",3
"ZNF594",3
"NLRP1",3
"C17orf100",3
"SLC13A5",3
"SLC16A13",3
"CHRNB1",3
"TP53",3
"EFNB3",3
"KCNAB3",3
"ALOX12B",3
"MYH10",3
"CFAP52",3
"USP43",3
"PMP22",3
"SREBF1",3
"FLII",3
"FOXO3B",3
"ULK2",3
"SPECC1",3
"USP22",3
"KSR1",3
"LYRM9",3
"FLOT2",3
"DHRS13",3
"CDK5R1",3
"MYO1D",3
"TMEM98",3
"ASIC2",3
"CCL2",3
"SLFN12",3
"RASL10B",3
"RDM1",3
"EPOP",3
"LASP1",3
"ERBB2",3
"WIPF2",3
"GJD3",3
"SMARCE1",3
"TTC25",3
"CNP",3
"STAT5A",3
"PLEKHH3",3
"RND2",3
"NBR1",3
"HDAC5",3
"FAM171A2",3
"FZD2",3
"ADAM11",3
"ACBD4",3
"KANSL1",3
"CBX1",3
"CALCOCO2",3
"SCPEP1",3
"TSPOAP1",3
"YPEL2",3
"DHX40",3
"TUBD1",3
"ACE",3
"PRKCA",3
"LLGL2",3
"ITGB4",3
"CYGB",3
"TK1",3
"CYTH1",3
"GAA",3
"ENDOV",3
"AATK",3
"FSCN2",3
"RAC3",3
"HEXD",3
"ENOSF1",3
"ADCYAP1",3
"SMCHD1",3
"EMILIN2",3
"MYL12B",3
"L3MBTL4",3
"ARHGAP28",3
"MTCL1",3
"RALBP1",3
"PPP4R1",3
"GNAL",3
"IMPA2",3
"KCTD1",3
"CDH2",3
"SLC39A6",3
"MOCOS",3
"ACAA2",3
"MYO5B",3
"FECH",3
"ATP8B1",3
"PHLPP1",3
"CBLN2",3
"ATP9B",3
"NFATC1",3
"SLC66A2",3
"SIRPA",3
"TASP1",3
"MMP24",3
"MYL9",3
"MYBL2",3
"JPH2",3
"PARD6B",3
"ATP9A",3
"LKAAEAR1",3
"SHC2",3
"PALM",3
"CFD",3
"CNN2",3
"APC2",3
"ADAMTSL5",3
"SPPL2B",3
"GADD45B",3
"TLE2",3
"SMIM24",3
"AC005551.1",3
"MPND",3
"UBXN6",3
"PLIN4",3
"PTPRS",3
"SLC25A23",3
"CRB3",3
"TNFSF9",3
"INSR",3
"PEX11G",3
"CAMSAP3",3
"PRR36",3
"CERS4",3
"P2RY11",3
"PDE4A",3
"KEAP1",3
"KANK2",3
"CNN1",3
"ZNF844",3
"DHPS",3
"HOOK2",3
"MISP3",3
"SYDE1",3
"TPM4",3
"ANKLE1",3
"ABHD8",3
"IQCN",3
"ISYNA1",3
"YJEFN3",3
"CILP2",3
"LPAR2",3
"ZNF93",3
"ZNF726",3
"CEP89",3
"KCTD15",3
"GARRE1",3
"ZNF829",3
"ZNF781",3
"KCNK6",3
"ACTN4",3
"SUPT5H",3
"PSG3",3
"PHLDB3",3
"ZNF428",3
"ZNF229",3
"CEACAM19",3
"BCAM",3
"APOE",3
"KLC3",3
"PPM1N",3
"DMPK",3
"SLC1A5",3
"NPAS1",3
"ZNF114",3
"FUT1",3
"DHDH",3
"TEAD2",3
"KASH5",3
"FAM71E1",3
"JOSD2",3
"ZNF525",3
"TSEN34",3
"TNNT1",3
"DNAAF3",3
"NAT14",3
"RPS4Y1",3
"ZFY",3
"PRKY",3
"IL17RA",3
"TMEM121B",3
"HDHD5",3
"MICAL3",3
"DGCR2",3
"RTL10",3
"COMT",3
"ARVCF",3
"SNAP29",3
"AIFM3",3
"SLC7A4",3
"YPEL1",3
"GNAZ",3
"BCR",3
"KIAA1671",3
"KREMEN1",3
"NF2",3
"SEC14L6",3
"INPP5J",3
"PIK3IP1",3
"TIMP3",3
"LARGE1",3
"RASD2",3
"APOL6",3
"MYH9",3
"LGALS2",3
"H1-0",3
"CBY1",3
"JOSD1",3
"SUN2",3
"CBX6",3
"PDGFB",3
"SYNGR1",3
"SHISA8",3
"PHETA2",3
"A4GALT",3
"PRR5",3
"CELSR1",3
"GRAMD4",3
"TBC1D22A",3
"DENND6B",3
"MAPK8IP2",3
"C21orf91",3
"ADAMTS5",3
"TIAM1",3
"SOD1",3
"HUNK",3
"PAXBP1",3
"ITSN1",3
"SMIM11A",3
"RIPPLY3",3
"C2CD2",3
"PFKL",3
"CFAP410",3
"LRRC3",3
"COL6A1",3
"PRMT2",3
"ISG15",4
"TNFRSF18",4
"VWA1",4
"PLCH2",4
"SMIM1",4
"AJAP1",4
"CHD5",4
"TNFRSF9",4
"RERE",4
"CLSTN1",4
"KIF1B",4
"CASZ1",4
"MTOR",4
"ANGPTL7",4
"FBXO2",4
"FBXO6",4
"NPPB",4
"SLC25A34",4
"ACTL8",4
"KLHDC7A",4
"ALDH4A1",4
"EMC1",4
"AKR7A3",4
"CAPZB",4
"CDA",4
"KIF17",4
"ECE1",4
"NBPF3",4
"RAP1GAP",4
"HSPG2",4
"WNT4",4
"LUZP1",4
"ZNF436",4
"TCEA3",4
"ASAP3",4
"HMGCL",4
"NIPAL3",4
"EXTL1",4
"CRYBG2",4
"DHDDS",4
"TRNP1",4
"TENT5B",4
"WDTC1",4
"MAP3K6",4
"AHDC1",4
"SMPDL3B",4
"ATP5IF1",4
"PHACTR4",4
"EPB41",4
"CCDC28B",4
"SYNC",4
"KIAA1522",4
"TRIM62",4
"PSMB2",4
"AGO1",4
"OSCP1",4
"RHBDL2",4
"MACF1",4
"FOXO6",4
"EDN2",4
"CFAP57",4
"TMEM125",4
"CCDC24",4
"ZSWIM5",4
"FAAH",4
"MKNK1",4
"EFCAB14",4
"PDZK1IP1",4
"BEND5",4
"TTC39A",4
"OSBPL9",4
"SCP2",4
"CPT2",4
"DHCR24",4
"FYB2",4
"HOOK1",4
"PATJ",4
"EFCAB7",4
"UBE2U",4
"AK4",4
"LEPROT",4
"SGIP1",4
"MIER1",4
"HHLA3",4
"MIGA1",4
"DNAJB4",4
"ODF2L",4
"GBP1",4
"SLC44A3",4
"PALMD",4
"AGL",4
"S1PR1",4
"COL11A1",4
"HENMT1",4
"WDR47",4
"ELAPOR1",4
"CELSR2",4
"MYBPHL",4
"CYB561D1",4
"AMPD2",4
"GSTM3",4
"PIFO",4
"KCND3",4
"CTTNBP2NL",4
"WNT2B",4
"MOV10",4
"PPM1J",4
"OLFML3",4
"DENND2C",4
"NRAS",4
"CSDE1",4
"IGSF3",4
"NOTCH2",4
"ANKRD35",4
"FMO5",4
"H2BC21",4
"SV2A",4
"ARNT",4
"PRUNE1",4
"SELENBP1",4
"FLG2",4
"CRNN",4
"IVL",4
"NPR1",4
"UBE2Q1",4
"KCNN3",4
"ZBTB7B",4
"DCST2",4
"ADAM15",4
"EFNA4",4
"SLC50A1",4
"TRIM46",4
"MUC1",4
"THBS3",4
"YY1AP1",4
"SEMA4A",4
"SLC25A44",4
"PAQR6",4
"GLMP",4
"NAXE",4
"PIGM",4
"PEA15",4
"COPA",4
"NCSTN",4
"VANGL2",4
"F11R",4
"NECTIN4",4
"SDHC",4
"HSD17B7",4
"ILDR2",4
"CREG1",4
"ATP1B1",4
"FMO4",4
"TNFSF18",4
"ASTN1",4
"BRINP2",4
"ABL2",4
"XPR1",4
"RNASEL",4
"RGL1",4
"NIBAN1",4
"KCNT2",4
"CFH",4
"C1orf53",4
"CAMSAP2",4
"LAD1",4
"PHLDA3",4
"NAV1",4
"ARL8A",4
"CYB5R1",4
"ADORA1",4
"BTG2",4
"PRELP",4
"ATP2B4",4
"ETNK2",4
"KISS1",4
"LRRN2",4
"DSTYK",4
"NUAK2",4
"CDK18",4
"FCMR",4
"PFKFB2",4
"IRF6",4
"SLC30A1",4
"DISP1",4
"ENAH",4
"WNT9A",4
"GUK1",4
"TRIM17",4
"AGT",4
"C1orf198",4
"MAP10",4
"NTPCR",4
"TBCE.1",4
"NID1",4
"LGALS8",4
"MTR",4
"CHRM3",4
"MAP1LC3C",4
"TRIM58",4
"OR2W3",4
"SH3BP5L",4
"SH3YL1",4
"ID2",4
"KIDINS220",4
"GRHL1",4
"SLC66A3",4
"OSR1",4
"LAPTM4A",4
"FKBP1B",4
"EFR3B",4
"DNMT3A",4
"HADHA",4
"HADHB",4
"TMEM214",4
"C2orf16",4
"ZNF512",4
"BABAM2",4
"SPAST",4
"RASGRP3",4
"HEATR5B",4
"PLEKHH2",4
"DYNC2LI1",4
"RHOQ",4
"TTC7A",4
"EPCAM",4
"STON1",4
"CCDC85A",4
"REL",4
"RAB1A",4
"NAGK",4
"PAIP2B",4
"RAB11FIP5",4
"DCTN1",4
"TCF7L1",4
"C2orf68",4
"RMND5A",4
"EIF2AK3",4
"GPAT2",4
"TMEM127",4
"LONRF2",4
"IL1RL2",4
"GCC2",4
"TMEM37",4
"SCTR",4
"EPB41L5",4
"HS6ST1",4
"RAB6D",4
"NCKAP5",4
"LRP1B",4
"CCDC148",4
"TANC1",4
"DPP4",4
"IFIH1",4
"GCA",4
"COBLL1",4
"SCN9A",4
"CYBRD1",4
"GPR155",4
"ITGA4",4
"DUSP19",4
"FSIP2",4
"ITGAV",4
"NABP1",4
"DNAH7",4
"CFLAR",4
"CASP8",4
"ALS2",4
"CCNYL1",4
"PLEKHM3",4
"MAP2",4
"KANSL1L",4
"ERBB4",4
"ABCA12",4
"STK36",4
"ATG9A",4
"ANKZF1",4
"DNAJB2",4
"DNPEP",4
"DES",4
"SPEG",4
"GMPPA",4
"CHPF",4
"STK11IP",4
"SLC4A3",4
"SGPP2",4
"DOCK10",4
"MFF",4
"AGFG1",4
"ITM2C",4
"INPP5D",4
"DGKD",4
"USP40",4
"RAB17",4
"NDUFA10",4
"GPC1",4
"ANO7",4
"HDLBP",4
"FARP2",4
"LRRN1",4
"SETMAR",4
"IL17RE",4
"PRRT3",4
"VGLL4",4
"TMEM40",4
"HDAC11",4
"FBLN2",4
"CCDC174",4
"COLQ",4
"RAB5A",4
"RARB",4
"GLB1",4
"FBXL2",4
"TRANK1",4
"LRRFIP2",4
"TRAK1",4
"ACKR2",4
"ZNF662",4
"ZKSCAN7",4
"FYCO1",4
"LRRC2",4
"ALS2CL",4
"NBEAL2",4
"SETD2",4
"SCAP",4
"MAP4",4
"NCKIPSD",4
"IP6K2",4
"SLC25A20",4
"LAMB2",4
"RHOA",4
"DAG1",4
"BSN",4
"MST1R",4
"SEMA3B",4
"GPR62",4
"PCBP4",4
"ABHD14B",4
"ABHD14A",4
"NT5DC2",4
"CACNA1D",4
"ARHGEF3",4
"PDHB",4
"ADAMTS9",4
"ARL6IP5",4
"MITF",4
"GPR27",4
"PDZRN3",4
"CNTN3",4
"CADM2",4
"ZNF654",4
"EPHA3",4
"PROS1",4
"COL8A1",4
"NFKBIZ",4
"CBLB",4
"CD200",4
"CCDC80",4
"CFAP44",4
"LSAMP",4
"B4GALT4",4
"ARHGAP31",4
"FSTL1",4
"PARP9",4
"HEG1",4
"SNX4",4
"ALDH1L1",4
"SEC61A1",4
"COPG1",4
"PLXND1",4
"COL6A6",4
"ASTE1",4
"CPNE4",4
"RAB6B",4
"AMOTL2",4
"A4GNT",4
"MRAS",4
"ESYT3",4
"PXYLP1",4
"PAQR9",4
"DIPK2A",4
"PLOD2",4
"PLSCR4",4
"CP",4
"TM4SF1",4
"TM4SF4",4
"RNF13",4
"GPR87",4
"SHOX2",4
"RARRES1",4
"SCHIP1",4
"TNIK",4
"PLD1",4
"NCEH1",4
"ZMAT3",4
"KCNMB3",4
"LAMP3",4
"DVL3",4
"AP2M1",4
"EEF1AKMT4",4
"EHHADH",4
"UTS2B",4
"OPA1",4
"TFRC",4
"SLC51A",4
"PAK2",4
"DLG1",4
"SLC49A3",4
"TMEM175",4
"FGFRL1",4
"FGFR3",4
"MXD4",4
"SH3BP2",4
"ADD1",4
"HTT",4
"AFAP1",4
"ABLIM2",4
"WDR1",4
"FAM200B",4
"BST1",4
"FGFBP1",4
"SEPSECS",4
"ARAP2",4
"TLR1",4
"FRYL",4
"ERVMER34-1",4
"ARL9",4
"ADGRL3",4
"JCHAIN",4
"GRSF1",4
"ADAMTS3",4
"AFP",4
"RASSF6",4
"CXCL1",4
"SEC31A",4
"PLAC8",4
"AFF1",4
"TIGD2",4
"UNC5C",4
"TET2",4
"GIMD1",4
"TRAM1L1",4
"PRSS12",4
"MYOZ2",4
"PDE5A",4
"TNIP3",4
"IL21",4
"HSPA4L",4
"PABPC4L",4
"MGARP",4
"MGST2",4
"RNF150",4
"ZNF827",4
"TMEM184C",4
"SH3D19",4
"FAM160A1",4
"FBXW7",4
"TMEM131L",4
"CTSO",4
"GASK1B",4
"TMEM144",4
"ETFDH",4
"MARCHF1",4
"DDX60",4
"HPGD",4
"ADAM29",4
"TENM3",4
"WWC2",4
"STOX2",4
"CASP3",4
"PDCD6-AHRR",4
"EXOC3",4
"TPPP",4
"CLPTM1L",4
"LPCAT1",4
"SEMA5A",4
"SPEF2",4
"IL7R",4
"DAB2",4
"SELENOP",4
"HMGCS1",4
"HSPB3",4
"ACTBL2",4
"ELOVL7",4
"SGTB",4
"FCHO2",4
"ENC1",4
"HMGCR",4
"CERT1",4
"DMGDH",4
"BHMT2",4
"CKMT2",4
"MEF2C",4
"ERAP1",4
"PAM",4
"PGGT1B",4
"FEM1C",4
"ZNF608",4
"FBN2",4
"SLC22A5",4
"FSTL4",4
"CXCL14",4
"TGFBI",4
"NME5",4
"KIF20A",4
"FAM53C",4
"CTNNA1",4
"PSD2",4
"ANKHD1-EIF4EBP3",4
"PCDHA10",4
"PCDHA11",4
"PCDHA12",4
"PCDHAC2",4
"PCDHB2",4
"PCDHB6",4
"PCDHB12",4
"PCDHGA2",4
"PCDHGB1",4
"PCDHGA4",4
"PCDHGA9",4
"PCDHGA10",4
"PCDHGA12",4
"PRELID2",4
"SH3RF2",4
"C5orf46",4
"TIGD6",4
"PDGFRB",4
"ARSI",4
"NDST1",4
"SYNPO",4
"ZNF300",4
"SPARC",4
"MFAP3",4
"FAXDC2",4
"SGCD",4
"CYFIP2",4
"CLINT1",4
"ADRA1B",4
"CCNG1",4
"PANK3",4
"SLIT3",4
"FGF18",4
"NEURL1B",4
"ATP6V0E1",4
"MSX2",4
"NSD1",4
"DOK3",4
"DDX41",4
"TMED9",4
"B4GALT7",4
"ZNF454",4
"ZNF879",4
"ADAMTS2",4
"MGAT4B",4
"MRNIP",4
"DUSP22",4
"SERPINB1",4
"TUBB2A",4
"TMEM14B",4
"PHACTR1",4
"CAP2",4
"TPMT",4
"KDM1B",4
"ID4",4
"MRS2",4
"H2AC6",4
"H3C6",4
"ZKSCAN8",4
"ZSCAN31",4
"HLA-A",4
"PPP1R11",4
"TRIM26",4
"DDR1",4
"HLA-B",4
"DDAH2",4
"SKIV2L",4
"STK19",4
"TNXB",4
"HLA-DMA",4
"VPS52",4
"BAK1",4
"PACSIN1",4
"TAF11",4
"ANKS1A",4
"ETV7",4
"KCTD20",4
"STK38",4
"RAB44",4
"TMEM217",4
"TBC1D22B",4
"C6orf132",4
"GUCA1B",4
"PPP2R5D",4
"KLHDC3",4
"CUL9",4
"POLH",4
"ENPP4",4
"ENPP5",4
"TRAM2",4
"GSTA4",4
"KLHL31",4
"LRRC1",4
"PTP4A1",4
"AL135905.2",4
"SMAP1",4
"SH3BGRL2",4
"ME1",4
"SNAP91",4
"CEP162",4
"PNRC1",4
"ASCC3",4
"SESN1",4
"ZBTB24",4
"MARCKS",4
"NT5DC1",4
"TSPYL4",4
"TSPYL1",4
"VGLL2",4
"ROS1",4
"TPD52L1",4
"VNN2",4
"IFNGR1",4
"VTA1",4
"PEX3",4
"TAB2",4
"PPP1R14C",4
"SERAC1",4
"DYNLT1",4
"EZR",4
"FNDC1",4
"IGF2R",4
"AGPAT4",4
"PDE10A",4
"AFDN",4
"FAM120B",4
"SUN1",4
"GPER1",4
"TTYH3",4
"SLC29A4",4
"ACTB",4
"EIF2AK1",4
"ZNF12",4
"C1GALT1",4
"GLCCI1",4
"VWDE",4
"AHR",4
"ABCB5",4
"DNAH11",4
"OSBPL3",4
"C7orf31",4
"JAZF1",4
"TBX20",4
"EPDR1",4
"AMPH",4
"SUGCT",4
"MRPS24",4
"UBE2D4",4
"GCK",4
"NACAD",4
"IGFBP3",4
"SUN3",4
"ABCA13",4
"EGFR",4
"ZNF117",4
"KCTD7",4
"TMEM248",4
"AUTS2",4
"FZD9",4
"ELN",4
"GTF2IRD1",4
"GTF2I",4
"HIP1",4
"HSPB1",4
"YWHAG",4
"ZP3",4
"UPK3B",4
"SEMA3C",4
"PCLO",4
"SAMD9L",4
"DYNC1I1",4
"BHLHA15",4
"ATP5MF",4
"ZKSCAN1",4
"GAL3ST4",4
"STAG3",4
"CASTOR3",4
"NYAP1",4
"SAP25",4
"MOSPD3",4
"TRIP6",4
"AP1S1",4
"IFT22",4
"ORAI2",4
"FBXL13",4
"LAMB4",4
"BMT2",4
"SMIM30",4
"ARF5",4
"IMPDH1",4
"FLNC",4
"ATP6V1FNB",4
"IRF5",4
"UBE2H",4
"CPA4",4
"CPA5",4
"EXOC4",4
"LRGUK",4
"AKR1D1",4
"ATP6V0A4",4
"PARP12",4
"SLC37A3",4
"TCAF1",4
"CTAGE4",4
"TPK1",4
"ZNF425",4
"ZNF467",4
"SSPOP",4
"ABCB8",4
"CDK5",4
"SLC4A2",4
"SMARCD3",4
"NUB1",4
"INSIG1",4
"LMBR1",4
"GYG2",4
"STS",4
"TMSB4X",4
"TCEANC",4
"CLTRN",4
"CDKL5",4
"MAP7D2",4
"PCYT1B",4
"TAB3",4
"TMEM47",4
"PRRG1",4
"MAOA",4
"KDM6A",4
"RGN",4
"PCSK1N",4
"SLC35A2",4
"CCDC120",4
"SHROOM4",4
"MAGED1",4
"RIBC1",4
"ARHGEF9",4
"ZC4H2",4
"HEPH",4
"EDA2R",4
"AR",4
"ZMYM3",4
"NAP1L2",4
"SLC16A2",4
"MAGEE1",4
"ITM2A",4
"APOOL",4
"TSPAN6",4
"TMSB15A",4
"GPRASP1",4
"TCEAL4",4
"ATG4A",4
"CHRDL1",4
"WDR44",4
"PGRMC1",4
"CUL4B",4
"DCAF12L2",4
"ZDHHC9",4
"BCORL1",4
"HS6ST2",4
"GPC4",4
"FAM122C",4
"MOSPD1",4
"RTL8B",4
"RTL8A",4
"FHL1",4
"CD99L2",4
"GABRE",4
"GABRA3",4
"PNMA6A",4
"PLXNB3",4
"PDZD4",4
"FLNA",4
"ATP6AP1",4
"G6PD",4
"CLN8",4
"CLDN23",4
"PPP1R3B",4
"XKR6",4
"VPS37A",4
"NAT1",4
"NUDT18",4
"BMP1",4
"C8orf58",4
"LOXL2",4
"EPHX2",4
"ZNF395",4
"SARAF",4
"RBPMS",4
"NRG1",4
"RAB11FIP1",4
"FGFR1",4
"ADAM9",4
"GOLGA7",4
"RNF170",4
"HGSNAT",4
"TOX",4
"YTHDF3",4
"SULF1",4
"SLCO5A1",4
"XKR9",4
"MSC",4
"RDH10",4
"STAU2",4
"PEX2",4
"TRIQK",4
"CDH17",4
"TP53INP1",4
"C8orf37",4
"SDC2",4
"CPQ",4
"LAPTM4B",4
"YWHAZ",4
"ZNF706",4
"RRM2B",4
"UBR5",4
"SYBU",4
"MAL2",4
"ENPP2",4
"FAM83A",4
"FBXO32",4
"KLHL38",4
"DENND3",4
"SLC45A4",4
"ARC",4
"GLI4",4
"RHPN1",4
"IQANK1",4
"GRINA",4
"SCX",4
"KANK1",4
"SLC1A1",4
"SPATA6L",4
"CDC37L1",4
"AK3",4
"RIC1",4
"PTPRD",4
"C9orf92",4
"PLIN2",4
"ELAVL2",4
"ACO1",4
"MYORG",4
"CD72",4
"TPM2",4
"FBXO10",4
"FRMPD1",4
"SLC25A51",4
"SHB",4
"ZNF658",4
"MAMDC2",4
"KLF9",4
"CEMIP2",4
"PRUNE2",4
"GNAQ",4
"TLE4",4
"TLE1",4
"RASEF",4
"SLC28A3",4
"NTRK2",4
"ISCA1",4
"DAPK1",4
"CDK20",4
"ROR2",4
"ZNF484",4
"SUSD3",4
"WNK2",4
"CDC14B",4
"TBC1D2",4
"TGFBR1",4
"NIPSNAP3A",4
"FKTN",4
"RAD23B",4
"SUSD1",4
"KIAA1958",4
"FKBP15",4
"ALAD",4
"ASTN2",4
"GSN",4
"STOM",4
"DAB2IP",4
"STRBP",4
"CRB2",4
"DENND1A",4
"NEK6",4
"OLFML2A",4
"GOLGA1",4
"PPP6C",4
"HSPA5",4
"PBX3",4
"ZBTB43",4
"ZBTB34",4
"GARNL3",4
"ZNF79",4
"FAM102A",4
