"","MekDD_1_1","Aktmyr_1_2","ARPE19_1_3","RasV12_1_4","T53D4_1_5","MekDD_3_1","Aktmyr_3_2","ARPE19_3_3","RasV12_3_4","T53D4_3_5","RasV12_2_4","T53D4_2_5","MekDD_2_1","Aktmyr_2_2","ARPE19_2_3"
"SRSF7",12.2525901576952,11.7051751933058,11.7561954728215,12.289617839858,12.2129866308741,12.2343399807386,12.1612696317012,12.1238697772756,12.2614494409777,12.2876614232484,12.0294605010804,12.0294290780236,12.1262686345047,11.7702824423717,11.9126735492094
"GEMIN6",8.88144820215996,8.60810276037503,8.61669581025972,9.03522939716706,8.91091240105029,9.13291536734422,8.8951155454206,9.05820712929043,9.11965817812637,9.12281198909017,9.14694812331914,9.02947817636804,9.06413001298528,8.69591325058323,8.75821043597272
"MORN2",8.0594139414804,8.83500089511304,8.04889663137263,8.11318431884572,8.20814300206415,8.24336427875112,8.808209474533,8.36637068426181,8.24674610393155,8.39833459459319,8.17366027539263,8.32930909860424,8.10760409658343,8.69029147763872,8.20337148717353
"ARHGEF33",4.29867534081115,4.08032032029835,4.25836556007184,3.98364677715883,4.2246621238874,4.16957150161854,3.85915820263574,4.31304428929596,3.70979158960211,4.2439005973645,3.82690103812715,4.2988992278686,4.35963478132898,4.3746553033193,4.35532814425562
"SOS1",10.9569927786782,11.176498316541,11.0181758531074,10.6418711287872,10.5929199830544,10.5974687277132,11.0381631967139,10.699858383795,10.5540088682818,10.5363429691367,10.6418802355923,10.7474871517628,10.7809814372097,11.05146681584,10.9008655912409
"TMEM178A",4.44061204527616,5.0387859645838,5.00034428428613,4.09400356172853,4.19884311630264,4.11417410510591,3.90358277670362,3.90211775432641,3.95836894937435,4.01306554339166,3.9592539968915,4.28439760852343,4.08754086222562,4.34124953325748,4.31832250282593
"THUMPD2",8.1373935931242,7.72213112377362,7.95250440463884,8.36710470927679,7.96501936184724,7.9400590921927,7.74067515867214,7.95106637736541,8.02484405703213,7.97228188066058,8.22872617476359,7.94491531784929,8.06880693015963,7.72847652031985,7.97527143067545
"SLC8A1",9.21452415152869,8.91433524805145,7.58051597001265,9.04901779266249,7.64652973245462,8.93639119906073,8.54890553156154,8.15106890185737,8.12053450558993,8.0338427380168,8.7847822238756,7.61777465483508,8.8996467647836,8.71733245879422,8.00504334728948
"PKDCC",5.73108475830691,6.09463521818635,5.84620256809537,5.88590124265804,6.25240012894777,5.47816332482839,5.99066991421718,5.42851390439612,5.55809645358022,5.50612938194444,5.6643043250416,5.81231086392501,5.60632586648012,5.95928316109744,5.59559735555451
"KCNG3",4.19278854280651,3.50668255539738,3.54595262070252,3.90663051548209,3.81242030704238,3.86057834678909,3.74479618323925,3.74299062494563,3.62927294266399,3.74830143883448,3.77648312143359,3.87232156064709,4.11938484187846,3.75593412499053,3.64167507569423
"MTA3",10.6084184147263,10.5580467611473,10.7239017809978,10.4463338033949,10.5966182489396,10.6425468246608,10.7781422952133,10.7384949335045,10.3159649079308,10.6866086761824,10.5528136511327,10.7909077235684,10.7245486581076,10.7700573204946,10.8184031404011
"HAAO",1.16403414018134,1.1036077569284,1.16104528807261,1.14131473528645,1.16980649062976,1.25398282919957,1.14728643646138,1.21881220463296,1.1502102092769,1.15294089451069,1.17241573411023,1.14513693335609,1.34748599662436,1.10154650173174,1.17818305429815
"ZFP36L2",10.856439718567,12.3512567471378,11.4101301359475,11.1494086627056,10.9366317757834,11.1253912917326,11.5495139184687,10.5709577023595,10.823492508195,10.9105835144758,10.7564896969368,11.0680751016757,10.6974907474135,11.8509947704641,10.7600212980192
"PLEKHH2",7.00921915050095,8.36883803013715,8.2305885276422,7.14493065209021,7.43515779668616,7.56777216859624,7.55677366481897,7.6771687777365,7.06723545987908,7.96518616039314,7.34572379704283,8.40485187983938,7.61966791503664,8.19305373850991,7.8434529097061
"DYNC2LI1",8.48942579913771,9.40228281929617,8.97942032841516,8.56996493632251,8.8054993527631,8.66523486915126,8.99420957333173,8.79813928853398,8.5543356731512,8.75609212289966,8.73856426985247,9.0327089100056,8.53685877549237,9.03654236165893,8.84699543981421
"LRPPRC",12.7719847691498,11.9677376743251,12.6465335621484,12.7412436010954,12.4945814873039,12.7967834694491,12.5730714348161,13.0758467972874,12.8310627280902,12.9177981104463,13.0587708639494,12.9230050446981,12.9215588094272,12.5238249245844,12.9761721832071
"PPM1B",9.20144089813634,9.07871643222271,8.70986081105707,9.09755590278258,8.98261295647482,9.04059296032651,8.91450218224902,8.84785848733433,8.68513993061729,8.79757946109557,8.68386069478456,8.68198951659473,9.03898891341745,8.75319242712203,8.60662041256322
"PREPL",11.1513670181884,11.8383733252562,11.2857365148321,11.0193527742781,11.0148160472245,10.9526940006635,11.6208710460132,11.1669299426531,10.7720128723846,11.1191989272757,10.9778998812278,11.1244205275419,11.0043170005593,11.6193390265935,11.2500298224295
"SIX3",11.5555495210369,11.0464502051979,11.3821849862062,11.7133640937008,11.2028328125259,11.6940438152266,11.2120636307275,11.1665021498663,11.6413642220682,11.3678579867463,11.463565864745,11.2472306408771,11.3172389031216,10.8445818816356,11.1724192942338
"SIX2",4.45783481640413,3.57866469507573,3.49801398052675,3.48904721375556,3.87659168522232,3.74543992310109,3.59073047698073,3.62144652853548,3.28879348760386,3.59023830063271,3.29565816548626,3.6103395305146,4.08471099755547,3.41302430603591,3.44248809963926
"PRKCE",8.38335831856601,8.18461199414865,7.8046667753032,8.35067128276272,7.94358785869394,8.23461077212582,8.53177283343189,8.1955482390227,8.28071519307693,8.02766839759577,8.94968412416097,8.25736626165554,8.67250360845811,9.19380812550526,8.10783765209413
"EPAS1",11.8514586126932,13.1587257443457,12.2216525456696,12.8018029728323,12.1118035988129,12.4862429354109,13.5073993367384,12.1590874889403,13.4920529200562,12.5062124386352,13.3769657585862,12.7658851623837,12.3573214421796,13.938826409887,12.4176140758341
"RHOQ",11.1541767817567,11.8549516007414,11.6503129053775,10.9561204918999,11.4623493976965,11.4055464514043,11.849920159414,11.4855944592776,11.098415472041,11.5414575328411,11.2918743100587,11.874882674777,11.4000520243285,11.9958272953805,11.9066021540069
"PIGF",7.94572978493972,7.83440206610767,7.50483074233552,8.1273045038334,7.47939857812849,7.87643572554347,7.78096693509716,7.84377165357335,7.9772191815164,7.71765541945973,7.93249103352041,7.66262039126809,7.97860700663334,7.65345779492759,7.83298353459229
"SOCS5",9.80282443421487,10.088789881161,9.77506468985061,9.92559629012711,9.66159582936374,10.0213868648279,10.1277741141863,9.88817441635006,10.0187565783599,9.76426036719107,9.75879200187796,9.73388388585822,9.87041685733519,9.88385340078388,9.84484612367889
"MCFD2",13.5649768612781,12.1721843989458,12.8141926420372,14.1659145852563,12.7150925793333,13.3141243991343,12.5769365509306,13.2307732425154,14.1120858564924,12.8271770558739,14.1739765791708,12.7851692218808,13.6325928144538,12.3581834864911,13.2390741729287
"TTC7A",9.80319488892294,10.6926569172972,10.2723608696378,9.98643447680989,10.1342160638119,10.3563495839408,10.5038019311106,10.379874236118,10.3639141345684,10.4874531470336,9.99900098543779,10.2489916371231,10.0129201742397,10.5916704285192,10.2757156714985
"CALM2",14.5007669527439,13.9722655521566,13.9147129591417,14.5214105795432,14.1443934669725,14.4320025860144,14.0638201646927,14.4115165974654,14.3756495796803,14.1732047242548,14.1941359163104,13.8961754288698,14.3642730791905,13.7321666256013,14.0900762404346
"EPCAM",2.49264476160721,2.66820365205862,2.74890791173229,2.51011187792919,2.50246149153646,2.74934528010338,2.49014166116229,2.65821001743566,2.41544644640221,2.58003843228067,2.44419077265756,2.50268940482604,2.63069337708882,2.52697643030803,2.7874810747864
"MSH2",11.4512196283773,10.7297352191331,10.6202371380073,11.4814966735138,11.1391666467786,11.6860500671369,11.4363211318261,11.3887494995875,11.3899602408448,11.6056117795326,11.203549828463,11.3225295456848,11.6159647303831,10.9777223385553,11.0211342854634
"KCNK12",6.29781363325407,5.14829745827048,4.95262701228615,6.34572791587465,4.78950815955104,5.60812372439236,4.66327495425435,4.8323348071931,5.84489351247767,4.54855769851067,5.92045012764983,4.66677832271032,6.02632860106109,4.46754276098325,4.75224801312791
"MSH6",12.076808085855,11.4738348161435,11.3889006669318,11.9944029630757,11.7894616388502,12.1396330514915,11.9517026649775,11.8991760404103,12.0496103499221,11.9920386013637,11.7631194734445,11.7273159442512,12.0990251737031,11.6560083254721,11.6848180373665
"FOXN2",9.54803343688025,9.22105085730795,8.91014155559432,9.84471713965072,9.088263095684,9.2595810182379,9.34128314871835,9.185352565003,9.77118285888139,9.06113648999555,9.49638164605628,8.94413225170719,9.21173639087934,8.96129876608024,8.89700365919968
"STON1",7.4006180376653,7.7287065210986,7.59017975543965,7.04086756517041,7.26729925231698,7.98473749443233,8.00707880878152,7.09267805479137,6.94660027442082,7.5228201939606,6.26429174726959,7.73842272193137,7.59833424870545,7.46484070975105,7.28731472914284
"FSHR",3.39104252070353,4.93868531919392,3.73795144799698,3.49468609062824,3.44299136603441,3.79420982693329,4.2109155771965,3.51810415445362,3.66200853307652,3.75887252493806,3.54557746262928,4.07487397502838,3.82940470869403,4.71279679868275,3.81496301528464
"CHAC2",7.84999251417074,6.68429443969423,6.7951074114445,7.99167474547543,7.5467570840812,7.51855066437536,7.65241589148239,7.70042289674097,7.88049460220362,7.6376670895015,7.91252636314054,7.5412303728174,7.73619017372946,7.29837782356825,7.37941447508885
"ERLEC1",11.4221936559246,11.9105854101141,11.1764353810813,11.7394476126768,11.1750045370165,11.3232849518242,11.5687840678405,11.3545329720118,11.9881822021019,11.2188885366811,11.6917188882209,11.206931763289,11.3122469514831,11.4766070635142,11.3601583464132
"SPTBN1",14.9329085163902,14.3781961598961,15.0328450762678,13.8264351312212,15.1472619437804,14.9645589929679,14.4876263905258,14.9528912552029,14.4607563900698,14.9879923165893,13.9309096853458,14.6137849223331,14.5907765401998,14.4840407093471,14.8746778044638
"EML6",5.66242679217433,5.51550422520085,5.38575432413743,6.56845503279498,5.66225270711171,5.77737064502574,6.25214437775398,5.77006705322925,7.19597204455302,5.74122843890286,6.71648166208815,5.90084679339116,6.19229475535559,5.75866183580883,5.59647922703116
"RTN4",14.8346503468171,14.7978863068909,14.554169771552,15.0054170548426,14.8064136368241,14.7626481225841,14.953467686314,14.7229202757138,14.7232314993886,14.8627309048019,15.099859631622,14.8951662285409,14.7358067615141,15.1616873679357,14.7585627317603
"RPS27A",14.3593387393236,13.8773383768852,13.9168483540328,14.2914440931599,14.3117004142691,14.3966451109179,14.0399226980652,14.2978394747456,14.2351164400361,14.2481257438717,14.3236248750691,14.1550499117207,14.1829319700602,14.0012159814998,14.0257026124849
"MTIF2",10.5118760857222,10.3305459135203,10.5080947640733,10.8032384115241,10.5511528606489,10.7318576998377,10.7219008440146,10.8346447865883,10.8477945130761,10.8204365705661,10.9664601839799,10.7373479627419,10.6846784565189,10.5771515777974,10.722844353696
"CCDC88A",11.8858612215573,11.972169939117,11.206528680325,11.8755278797122,11.360490897345,11.5958656388214,12.0072347129598,11.4907983444244,11.9728455020814,11.3952837107676,11.7933537713038,11.4053327312541,11.805851077479,11.9259521167533,11.3984103151002
"CFAP36",10.1681419750071,10.3788667113718,9.93640010559822,10.2397287789844,9.96507117506255,10.233473095796,10.4292738748088,10.0121669172332,10.4641084433061,10.0079891577473,10.3965006352549,10.1588690249859,10.2292159409722,10.4041078648876,9.98695789765025
